Min °C,Max °C,Rain(mm),Max wind gust Spd - km/h,Temp °C- 9:00AM,RH -% 9:00AM,Spd - 9:00AM - km/h,MSLP- hPa - 9:00AM,Temp °C- 3:00PM,RH -% 3:00PM,Spd - 3:00PM - km/h,MSLP- hPa - 3:00PM,RainTomorrow,State_NSW,State_NT,State_QLD,State_SA,State_TAS,State_VIC,State_WA,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September
3.3,15.0,0.0,31.0,7.9,86.0,13.0,1027.1,14.5,43.0,17.0,1025.4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.0,17.9,6.8,46.0,9.2,85.0,20.0,1019.6,17.6,56.0,28.0,1018.4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9.1,14.4,1.4,44.0,11.5,82.0,28.0,1010.6,13.1,72.0,26.0,1012.3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-1.1,15.2,0.0,17.0,6.3,89.0,13.0,1034.9,14.7,47.0,11.0,1030.7,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.5,17.9,0.0,19.0,6.1,79.0,13.0,1026.5,17.3,35.0,9.0,1023.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.6,18.7,0.0,39.0,10.1,82.0,11.0,1032.5,18.4,41.0,20.0,1026.5,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1.6,18.9,0.0,35.0,9.2,79.0,7.0,1022.6,18.7,42.0,22.0,1021.8,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6.0,17.4,1.8,39.0,9.8,88.0,15.0,1024.9,16.6,61.0,20.0,1023.6,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-3.8,15.6,0.0,19.0,4.3,79.0,13.0,1032.1,14.9,46.0,7.0,1027.9,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
10.4,18.7,0.0,31.0,12.5,72.0,19.0,1025.7,18.2,54.0,20.0,1025.4,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7.6,15.6,0.4,41.0,11.1,89.0,22.0,1019.7,15.2,65.0,22.0,1018.6,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
9.8,14.5,0.0,41.0,12.4,67.0,13.0,1031.9,14.2,50.0,13.0,1030.8,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-2.2,18.0,0.0,17.0,6.9,76.0,13.0,1028.0,17.4,36.0,9.0,1024.3,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4.7,17.5,0.0,22.0,9.8,96.0,13.0,1033.8,16.2,53.0,13.0,1031.3,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
8.7,14.4,0.2,24.0,10.2,97.0,7.0,1021.8,14.1,61.0,7.0,1019.1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
12.4,25.2,0.0,39.0,16.4,80.0,17.0,1016.3,22.9,44.0,20.0,1016.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22.5,30.7,0.0,56.0,26.9,37.0,22.0,1013.5,26.2,47.0,35.0,1014.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.8,27.6,0.0,41.0,18.7,61.0,17.0,1021.2,26.5,37.0,20.0,1018.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7.7,29.4,0.0,24.0,15.4,49.0,7.0,1022.3,27.8,26.0,9.0,1019.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.1,25.7,0.0,41.0,16.1,73.0,22.0,1015.6,23.9,34.0,20.0,1015.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
13.7,27.3,0.0,35.0,16.0,59.0,19.0,1020.1,26.4,31.0,15.0,1017.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11.6,28.3,0.0,33.0,15.6,58.0,17.0,1023.8,27.3,22.0,15.0,1021.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10.6,23.4,0.0,30.0,12.7,54.0,22.0,1028.6,21.4,24.0,15.0,1024.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11.2,25.1,1.2,35.0,15.4,84.0,9.0,1016.0,23.9,31.0,20.0,1014.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.3,25.6,0.0,35.0,14.7,68.0,19.0,1023.6,23.8,33.0,19.0,1020.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8.9,23.7,0.0,48.0,12.1,54.0,22.0,1024.5,22.8,22.0,24.0,1020.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11.2,27.0,0.0,31.0,14.4,69.0,13.0,1023.6,25.1,36.0,6.0,1019.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.4,32.6,0.0,37.0,20.4,54.0,9.0,1017.4,31.3,24.0,17.0,1013.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14.1,37.5,0.0,61.0,24.2,34.0,17.0,1009.3,36.3,11.0,26.0,1005.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.9,26.9,0.0,33.0,15.6,66.0,19.0,1020.7,25.1,31.0,15.0,1017.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10.5,25.3,0.0,37.0,13.5,59.0,22.0,1024.1,23.5,29.0,22.0,1021.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
11.6,24.8,0.0,43.0,15.4,76.0,15.0,1026.3,24.1,36.0,22.0,1024.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
20.3,26.1,0.0,35.0,22.9,51.0,15.0,1010.9,23.0,54.0,19.0,1009.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14.5,22.0,11.6,35.0,16.5,87.0,17.0,1008.0,21.7,64.0,20.0,1007.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.1,35.0,0.0,37.0,24.7,38.0,20.0,1017.4,34.3,21.0,19.0,1014.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18.9,39.2,0.0,52.0,27.9,27.0,15.0,1019.3,37.3,14.0,26.0,1015.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8.3,25.4,0.0,31.0,12.8,62.0,15.0,1026.7,23.4,27.0,13.0,1022.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
13.3,23.6,0.0,37.0,14.3,53.0,24.0,1019.3,21.4,30.0,15.0,1016.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
15.8,31.4,0.0,28.0,18.0,54.0,17.0,1017.6,29.7,29.0,15.0,1013.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.9,33.0,0.0,33.0,20.7,43.0,13.0,1022.5,31.4,18.0,17.0,1019.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
12.4,20.2,0.0,28.0,14.2,61.0,9.0,1023.5,19.8,45.0,11.0,1020.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
7.2,25.8,0.0,26.0,14.8,72.0,9.0,1019.1,24.1,34.0,7.0,1015.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
14.1,17.2,3.8,24.0,15.2,84.0,13.0,1013.0,16.8,94.0,13.0,1009.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
16.3,34.8,0.0,35.0,23.1,50.0,15.0,1017.0,32.6,24.0,13.0,1014.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.2,36.5,0.0,39.0,25.3,34.0,17.0,1021.3,34.8,15.0,13.0,1018.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10.7,23.4,0.8,39.0,12.9,63.0,17.0,1024.1,21.5,33.0,22.0,1022.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8.1,16.9,0.4,63.0,12.4,73.0,31.0,1014.6,15.8,62.0,39.0,1012.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8.1,21.5,0.0,35.0,14.6,72.0,15.0,1016.0,20.1,44.0,19.0,1011.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.2,16.3,0.0,22.0,8.4,67.0,9.0,1031.5,15.9,41.0,13.0,1027.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8.3,14.2,0.0,28.0,10.8,82.0,11.0,1024.1,13.6,77.0,13.0,1020.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,20.7,0.0,35.0,10.2,83.0,6.0,1027.1,20.6,32.0,19.0,1023.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5.6,16.7,0.0,26.0,12.5,70.0,4.0,1030.2,16.0,48.0,7.0,1027.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.0,19.0,0.0,24.0,11.7,78.0,13.0,1030.5,18.5,38.0,13.0,1026.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.4,23.2,0.0,35.0,12.1,74.0,9.0,1027.7,22.6,29.0,24.0,1023.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.0,15.8,0.0,30.0,9.4,76.0,13.0,1024.9,15.3,49.0,6.0,1023.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
12.4,18.2,1.2,61.0,15.2,75.0,24.0,1015.2,17.6,63.0,31.0,1015.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11.0,17.7,0.0,57.0,13.2,59.0,35.0,1014.3,15.9,36.0,30.0,1017.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.0,19.5,0.0,19.0,9.1,67.0,13.0,1030.2,19.0,38.0,6.0,1027.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10.8,15.8,2.2,37.0,12.5,91.0,17.0,1021.2,15.5,66.0,24.0,1019.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6.8,20.9,0.0,57.0,12.1,59.0,17.0,1021.0,20.3,27.0,39.0,1011.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.5,15.1,0.0,24.0,11.5,69.0,9.0,1027.6,14.7,56.0,13.0,1025.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5.1,17.1,0.0,24.0,9.2,84.0,9.0,1027.8,16.3,48.0,11.0,1026.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.8,20.2,0.0,28.0,10.7,68.0,7.0,1031.0,19.9,34.0,13.0,1027.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
10.7,12.6,0.0,41.0,11.3,77.0,17.0,1024.7,12.4,56.0,24.0,1023.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.7,16.4,0.0,43.0,12.2,77.0,17.0,1016.1,15.6,50.0,22.0,1012.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11.6,27.4,0.0,72.0,20.2,28.0,28.0,1011.6,26.2,22.0,30.0,1009.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.9,15.3,0.0,26.0,10.1,65.0,9.0,1030.8,14.6,36.0,13.0,1028.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4.8,14.1,2.8,43.0,9.6,77.0,17.0,1022.4,13.4,57.0,24.0,1021.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3.3,19.4,0.0,20.0,12.1,68.0,6.0,1023.8,17.9,50.0,13.0,1022.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.1,18.9,0.0,31.0,11.2,77.0,7.0,1030.0,18.7,44.0,15.0,1025.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5.0,20.1,0.0,39.0,12.0,55.0,15.0,1025.3,19.5,30.0,19.0,1021.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
11.1,25.8,0.0,61.0,14.6,61.0,19.0,1020.6,25.0,23.0,28.0,1014.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2.4,18.4,0.0,35.0,8.6,82.0,9.0,1023.0,17.2,40.0,20.0,1019.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
7.0,22.2,0.0,41.0,11.6,67.0,19.0,1024.7,21.9,31.0,22.0,1019.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8.7,17.0,0.0,35.0,11.9,80.0,19.0,1027.1,16.0,45.0,19.0,1025.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6.1,16.9,0.2,44.0,10.9,72.0,17.0,1019.6,15.7,46.0,24.0,1015.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
9.7,18.9,0.2,28.0,11.2,74.0,17.0,1031.7,18.6,50.0,4.0,1028.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.5,17.2,0.0,87.0,15.0,39.0,33.0,1000.6,16.8,28.0,37.0,1000.3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.0,24.6,0.0,26.0,11.2,50.0,17.0,1019.6,21.7,28.0,19.0,1014.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.9,19.7,0.0,35.0,9.9,48.0,26.0,1027.6,18.2,36.0,17.0,1024.0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11.1,14.8,43.0,56.0,13.2,78.0,22.0,1025.1,12.9,85.0,24.0,1023.6,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.5,19.7,0.0,28.0,12.0,78.0,17.0,1026.1,19.3,58.0,19.0,1021.6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.3,19.0,0.2,44.0,11.7,53.0,28.0,1018.8,17.7,38.0,20.0,1019.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11.5,16.8,0.0,69.0,12.9,37.0,20.0,1015.3,15.3,23.0,48.0,1016.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13.4,15.8,0.0,35.0,13.8,83.0,17.0,1023.0,15.2,74.0,13.0,1021.3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.1,22.5,0.0,30.0,10.7,75.0,17.0,1028.4,20.8,26.0,20.0,1024.5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.5,15.5,0.0,69.0,10.6,51.0,33.0,1001.7,14.3,28.0,30.0,999.6,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11.2,20.4,0.0,39.0,15.7,46.0,17.0,1019.3,19.0,40.0,22.0,1019.5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.6,25.5,0.0,30.0,11.5,51.0,9.0,1021.1,24.9,16.0,17.0,1014.8,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11.9,17.3,22.4,41.0,14.5,79.0,15.0,1025.2,15.6,72.0,20.0,1022.1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.9,19.3,0.0,35.0,10.1,59.0,24.0,1029.3,17.6,57.0,15.0,1026.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.8,16.1,0.0,56.0,11.5,46.0,30.0,1002.8,15.1,29.0,30.0,1003.7,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.3,19.9,0.0,54.0,13.2,68.0,9.0,1020.1,19.2,62.0,28.0,1012.9,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.1,22.9,0.0,43.0,14.7,45.0,15.0,1017.5,18.9,53.0,28.0,1017.4,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.7,20.5,2.8,28.0,11.2,72.0,20.0,1030.4,20.1,39.0,11.0,1027.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.9,20.2,0.0,74.0,16.7,36.0,22.0,1003.6,17.7,35.0,43.0,1001.0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.4,21.1,0.0,28.0,10.0,55.0,13.0,1026.6,20.5,23.0,20.0,1021.8,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.3,18.6,0.0,78.0,16.6,42.0,39.0,1011.8,15.1,43.0,31.0,1015.4,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10.7,14.5,0.2,57.0,14.4,69.0,30.0,1022.8,12.5,85.0,20.0,1022.3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.4,19.3,0.0,26.0,10.1,52.0,19.0,1021.4,19.1,37.0,13.0,1016.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.5,18.6,0.0,31.0,10.6,54.0,22.0,1026.1,16.7,45.0,13.0,1024.1,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.9,21.7,0.0,57.0,11.8,45.0,24.0,1023.5,20.8,21.0,31.0,1018.6,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
12.5,17.5,3.8,35.0,15.6,72.0,13.0,1023.1,16.9,69.0,15.0,1021.2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.1,23.4,0.0,30.0,12.4,45.0,4.0,1014.9,20.9,33.0,20.0,1009.4,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7.6,19.3,0.0,30.0,10.4,59.0,20.0,1029.6,17.5,46.0,15.0,1025.3,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.4,22.0,0.0,67.0,15.3,42.0,11.0,1016.0,21.1,28.0,39.0,1012.5,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9.8,21.1,0.4,30.0,13.5,74.0,15.0,1021.5,18.5,59.0,20.0,1016.2,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.3,24.7,0.0,46.0,23.3,60.0,11.0,1007.0,23.9,65.0,17.0,1003.6,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18.4,23.4,0.0,33.0,20.1,65.0,7.0,1016.1,22.5,56.0,24.0,1013.2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
